2025-12-20 20:13:04,98.0
2025-12-20 20:13:05,99.1
2025-12-20 20:13:06,99.4
2025-12-20 20:13:08,96.7
2025-12-20 20:13:09,99.1
2025-12-20 20:13:10,99.0
2025-12-20 20:13:11,99.1
2025-12-20 20:13:13,98.9
2025-12-20 20:13:14,99.2
2025-12-20 20:13:15,99.4
2025-12-20 20:13:16,99.1
2025-12-20 20:13:17,98.9
2025-12-20 20:13:19,98.9
2025-12-20 20:13:20,99.1
2025-12-20 20:13:21,99.2
2025-12-20 20:13:22,98.9
2025-12-20 20:13:23,98.9
